product_name,ingredients,nutrition_grade,nutrition_score,energy,sugar,fiber,protein,sodium,fat,saturated_fat,lipids,carbohydrates,additives,allergy,category
"Céréales A Base De Grain De Citrouille Et Grain De Lin","Flocons davoine entière, sucre de canne*, huile de soja*, farine de riz bruntgraines de citrouillet graines de lin, matière sèche de rop davoine* (matière sèche de sirop d'avoine, tocophérols),sel de mer mélasse cannelle *Biologique, Conient du soja et de lavoine. Peut contenir des arachides, des noix ou du blé. VEGAN VÉGÉTALIEN",a,-4.0,0.0,18.0,5.0,11.0,0.0,18.0,3.0,0.0,0.0,en:e307c,"no allergy",cereals
"Tortitas de maiz con chocolate con leche","Maiz (51%), chocolate con leche (48%) (azúcar, manteca de cacao, pasta de cacao, leche desnatada en polvo, mantequilla anhidra, emulgente: lecitina de soja, aromas), aceite de girasol, emulgente: lecitina de soja, aromas",d,18.0,0.0,26.0,2.0,7.0,0.0,17.0,9.0,0.0,0.0,en:e322,"no allergy",cereals
"Galettes de ris saveur choco noisette","riz*, sucre de canne*, chocolat* 8,5% (pâte de cacao*, sucre de canne*, beurre de cacao*, vanille en poudre*), huile de colza*, _lait_ écrémé en poudre*, beurre de cacao*, cacao en poudre*, _noisettes_* 0,4%, émulsifiant : lécithines de tournesol*, sel de mer, vanille en poudre*. *Issus de l'agriculture biologique conformément au règlement 889/2008/EC.",d,13.0,0.0,27.0,2.0,6.0,0.0,15.0,5.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Muesli croustillant aux noix","Flocons d'_avoine_ 32% - huile de colza - sirop de glucose-fructose - farine de _blé_ complet 6,9% - sucre - sirop de glucose - semoule de maïs - copeaux de noix de coco 4% - _amandes_ effilées 3,5% - _noix de cajou_ 3,5% - farine de _blé_ 2,8% - _noisettes_ 2% - noix de _pécan_ 2% - sel - miel - amidon de maïs - arôme naturel - extrait de malt d' _orge_ extrait d'origan - colorant : carbonate de calcium.",e,28.0,0.0,18.0,0.0,0.0,2.0,61.0,17.0,0.0,0.0,"en:e170,en:e170i","no allergy",cereals
"Vanilla Almond Cereal","RIZ, BLÉ ENTIER, SUCRE, AMANDES, SON DE BLÉ, SEL, SIROP DE CASSONADE, EXTRAIT DE MAIS ET D'ORGE MALTÉE, ARÔME NATUREL ET ARTIFICIEL, BHT, VITAMINES ET MINÉRAUX : FER, CHLORHYDRATE DE THIAMINE, d-PANTOTHÉNATE DE CALCIUM, CHOLÉCALCIFÉROL (VITAMINE D3), NIACINAMIDE, CHLORHYDRATE DE PYRIDOXINE, ACIDE FOLIQUE.",d,14.0,0.0,28.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,en:e321,"no allergy",cereals
"Tagliatelles saint jacques","Tagliatelles précuites 38% (eau, semoule de _blé_ dur, _oeufs_), légumes 33% (tomates 18% (tomates pelées, jus de tomates), courgette 7,1%, petits pois 3,4%, tomates séchées et assaisonnées 2,2% (tomates en dés, huile de colza, sel, origan, ail), fenouil 1,4%, oignon 1,4%), _Noix de Saint-Jacques_** 10,5% (mollusques), eau, _Emmental_ (lait), vin blanc, _crème fraîche_, huile de colza, amidon modifié, purée de tomates concentrée, arômes naturels contiennent _poisson_, _mollusques_, _lait_, _céleri_, _crustacés_), _lactose_, protéines de _lait_, _crème_, sucre, sel, ail, persil, basilic, huile d'olive, épaississant (gomme xanthane).     Tagliatelles d’origine France. Noix de Saint-Jacques : Argopecten purpuratus, Pérou (A) – Chlamys opercularis, Ecosse (B) – Zygochlamys patagonica, Argentine (C) – Chlamys albidus, Russie (D) – Chlamys islandica, Islance (E) ou Russie (F) – Chlamys nobilis, Vietnam (G) – Chlamys circularis, Mexique (H).",a,-1.0,0.0,3.0,2.0,6.0,0.0,3.0,1.0,0.0,0.0,"en:e14xx,en:e415","no allergy",cereals
Toppas,"Geschroteter Vollkornweizen(83%), Zucker, Feuchthaltemittel(Sorbit), Rinder-Gelatine.",a,-3.0,0.0,17.0,9.0,10.0,0.0,2.0,1.0,0.0,0.0,"en:e420,en:e420i","no allergy",cereals
"Blätterteig - Pâte feuilletée","Weizenmehl, Trinkwasser, Palmfett, Ethylalkohol, Zucker, Speisesalz, Säuerungsmittel: Citronensäure.",d,16.0,0.0,2.0,0.0,5.0,0.0,23.0,14.0,0.0,0.0,"en:e1510,en:e330","no allergy",cereals
"Ovomaltine Crisp Müsli","HAFERFLOCKEN, Getreide-Extrudat [Mais, Reis, Rohzucker, Vollkornmehl (WEIZEN, ROGGEN, GERSTE), GERSTENMALZ, fettarmes Kakaopulver, Speisesalzl, zucker, WEIZEN-SOJAFLOCKEN (WEIZEN, _SOJA_, Rohzucker, Fruchtzucker, Speisesalz, GERSTENMALZ), Sonnenblumenôl, DINKELFLOCKEN (DINKEL, zucker, Speisesalz, GERSTENMALZ), Maisflocken (Mais, Speisesalz, GERSTENMALZ), Ruchmehl (WEIZEN, 5% malzhaltiges Getrânkepulver* ROGGEN), Ovomaltine [GERSTENMALZEXTRAKT, kondensierte MAGERMILCH, fettarmes Kakaopulver, Mineralstoffe (Dicalciumphosphat, Magnesiumcarbonat, Eisenpyro - phosphat), Vitamine (A, D, E, K, C, Thiamin, Riboflavin, Niacin, 86, Folsâure, B12, Biotin, Pantothensâure), Speisesalz, Aroma Vanillinl, Mineralstoffe (Tricalciumcitrat, Trimagnesiumcitrat; Eisenpyrophosphat), Kakaopulver, Speisesalz; Vitamine (D, E, K, C, Thiamin, Riboflavin, Niacin; Folsâure, B12, Biotin, Vanilline",c,8.0,0.0,20.0,6.0,9.0,0.0,12.0,1.0,0.0,0.0,"en:e341,en:e341ii","no allergy",cereals
"Bircher frucht","_Vollkorn-Haferflocken_ (75%), getrocknete Apfelstücke, Rosinen, getrocknete und gesüßte Cranberrys (Cranberrys, Zucker), getrocknete Bananenflocken, getrocknete Dattelstücke, gehackte _Haselnusskerne_ (2%), Honig, Säuerungsmittel Citronensäure",a,-3.0,0.0,17.0,11.0,11.0,0.0,6.0,1.0,0.0,0.0,en:e330,"no allergy",cereals
"Eko Magnesio","Extracto de cereales (73,7%) (cebada, malta de cebada, centeno), achicoria (18,5%), sulfato de magnesio (6,2%), aroma natural, corrector de acidez (E 525).",a,-6.0,0.0,5.0,10.0,4.0,0.0,2.0,1.0,0.0,0.0,en:e525,"no allergy",cereals
"Funny Crisp Chocolat au Lait","Céréales Complètes (68 %) (Flocons d'_Avoine_, Flocons d'_Orge_, Farine de _Blé_, Farine de Riz), Chocolat au lait (12.5 %) (Cacao 30 % Minimum (Sucre, Beurre de Cacao, Poudre de _Lait_ Entier, Pâte de Cacao, Émulsifiant (Lécithine de _Soja_). Arôme Naturel), _Blé_ Soufflé, Sucre, Huile de Tournesol, Miel, Farine de maïs, Arôme Naturel.",c,6.0,0.0,14.0,7.0,11.0,0.0,14.0,4.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Apple bits multigrain rings cereal","Corn flour, wheat flour, sugar, oat flour, salt, corn starch, natural and artificial apple flavor, artificial and natural cinnamon flavor, zinc sulfate (zinc), ferric orthophosphate (iron), fd&c yellow 5 (tartrazine), bht (preservative), fd&c red 40, fd&c blue 1, niacin (vitamin b3), pantothenic acid (vitamin b5), pyridoxine chlorhydrate (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), retinyl palmitate (vitamin a), folate, cobalamine (vitamin b12).",d,11.0,0.0,30.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,"en:e102,en:e129,en:e133,en:e321","no allergy",cereals
"Crunchy Muesli equilibrio","Céréales (64%) [flocons d'avoine, céréales extrudées (farine de riz), son d'avoine, farine de blá), édulcorants (sirop de maltitol, acésulfame K), huile de tournesol, sel, arômes",b,2.0,0.0,1.0,0.0,8.0,0.0,14.0,2.0,0.0,0.0,"en:e950,en:e965,en:e965ii","no allergy",cereals
"Fusilli senza glutine","farina di mais bianco (65%) , farina di mais giallo (29,5%), farina di riso (5%), acqua, emulsionante: mono e digliceridi degli acidi grassi.",a,-1.0,0.0,1.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,en:e471,"no allergy",cereals
"Riz soufflé au chocolat au lait","Farine de riz 68%, sucre, chocolat au _lait_ 6% (sucre, beurre de cacao, _lait_ entier en poudre, pâte de cacao, émulsifiant : E322 (tournesol)), cacao maigre en poudre, sirop de glucose, arômes naturels de cacao, sel.",c,10.0,0.0,23.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,en:e322,"no allergy",cereals
"Muesli bien-etre son d'avoine et seigle","céréales*64,8% (son d'avoine*36%, flocons de seigle* complets 15,49%, riz* complet, flocons d'orge* complets), sirop de riz*, huile de tournesol*ltournesol*, antioxydant : extrait de romarin*), fibres de pomme*, jus concentré de pomme*. extrait de vanille*. *Ingrédients issus de l'agriculture biologique.",a,-2.0,0.0,12.0,14.0,8.0,0.0,14.0,1.0,0.0,0.0,en:e392,"no allergy",cereals
"Muesli bio","Flocons de céréales 65% (avoine complète; orge;. blé complet;), fruits séchès; graines et fruits à coque 30% (raisins secs (raisins, huile de tournesol, huile de coton), lamelles de noix de coco toastées; graines de lin; graines de tournesol; abricot séché (abricot, farine de riz), noisette; amande), pétales de maïs (maïs, sucre de canne, sel, émulsifiant: lécithine de tournesol).",b,0.0,0.0,12.0,10.0,11.0,0.0,10.0,4.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Galette de son d'avoine vanillée","FR) Galettes cle son d'avoine saveur vanillée Ingrédients Son davoine hydraté 58% (eau 35%, son d'avoine 23% (gluten)), eau, lait écrémé en poudre, blanc d'oeuf en poudre, édulcorant (isomalt), graines de lin brun, poudre levante (pyrophosphate acide de sodium, bicarbonate de soude, amidon de blê), arome vanile 0,8% , conservateur (sorbate de potassium).",b,0.0,0.0,5.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,"en:e202,en:e450,en:e450i,en:e500,en:e500ii,en:e953","no allergy",cereals
"Quaker Natural Granola Oats, Honey, Raisins and Almonds","Whole grain rolled oats, whole grain rolled wheat, brown sugar, raisins, canola oil, whey, inulin, almonds, nonfat dry milk, glycerin, whey protein concentrate, honey, natural flavor (contains coconut components), sunflower oil, tocopherols (added to preserve freshness).",b,0.0,0.0,25.0,8.0,10.0,0.0,10.0,1.0,0.0,0.0,"en:e307c,en:e422","no allergy",cereals
Cruesli,"_Avoine_ complète (33 %), _blé_ complet (19 %), sucre, _noix_ 11 % (_noisettes_, _noix du Brésil_, _amandes_ grillées, _noix de Pécan_), huile de tournesol, sirop de glucose, farines de riz, de _blé_ et de maïs, miel, colorant (caramel E150a), extrait de malt d'_orge_, arôme, antioxydant (tocophérol).",a,-2.0,0.0,12.0,10.0,9.0,0.0,19.0,2.0,0.0,0.0,"en:e150a,en:e307c","no allergy",cereals
"Muesli croustillant chocolat noir noisettes","Flocons d'_avoine_ complète 47% - morceaux de chocolat noir 11% (pâte de cacao - sucre - émulsifiant: lécithines de tournesol) - sucre - farine de _blé_ - huile de tournesol - sirop d'oligofructose - sirop de glucose-fructose - demi-_noisettes_ blanchies, grillées 3% - noix de coco râpée - farine de riz - sel - dextrose - arôme naturel - farine de malt de _blé_ - farine de malt d'_orge_ - sucre caramélisé - antioxydant : extrait riche en tocophérols. traces d'autres cérélaes contenant du _gluten_, d'_arachides_, d'autres _fruits à coque_, de _lait_, de _soja_ et de _graines de sésame_.",c,10.0,0.0,19.0,12.0,10.0,0.0,19.0,6.0,0.0,0.0,"en:e306,en:e322,en:e322i","no allergy",cereals
"Tortitas arroz integral con Choc negro","Chocolate negro 54% (azúcar, pasta de cacao, manteca de cacao, cacao en polvo, emulgente: lecitina de _soja_ (E-322), aromas), arroz integral (46%), emulgente: lecitina de _soja_ (E-322).",d,16.0,0.0,28.0,5.0,6.0,0.0,18.0,11.0,0.0,0.0,en:e322,"no allergy",cereals
"Nouilles instantanées, saveur curry","Preparation alimentaire à base de blé tendre 86,1% : farine de blé, hille de son de riz - amidon (tapioca, pomme de terre) - s Correcteurs d'acidité : E500, E452, E451, E501 - épaississant : E4I2 Sachet d'assaisonnement 10,8% : sel - exhausteurs de gout : E621 E631, E627-sucre - amidon transformé de tapioca - herbes et épicer poudre d'oignon, poudre d'ail, poudre d'échalote, poivre, curcuma coriandre, poudre de fenouil - extrait de levures - antiagglomérant ESS4. Sachet de légumes déshydratés 3,1% : carotte - chou-oignon",c,4.0,0.0,6.0,0.0,9.0,2.0,20.0,5.0,0.0,0.0,"en:e14xx,en:e451,en:e452,en:e500,en:e501,en:e621,en:e627,en:e631","no allergy",cereals
"Granola avec quinoa","Flocons d'avoine complète 69%, miel';, raisins secs* 7% (raisins sultanines, huile de tounesol et de coton'), huile de tournesol';, quinoa' soufflé 3,7%, sel marin, sucre caramélisé, arôme naturel de vanille';, antioxydant: extrait riche en tocophérols. ';Ingredient issu de l'agriculture biologique. Peut contenir des traces de fruits à coque, de soja et de lait.",c,3.0,0.0,19.0,2.0,11.0,0.0,12.0,1.0,0.0,0.0,en:e306,"no allergy",cereals
"Barre de céréales au chocolat noir","Céréales 37.5% [flocons d'AVOINE 16,8%, farine de BLE 10,2%, pétales de maïs (maïs 5,8%, sel, extrait de malt d'ORGE), farine de riz 4,4%], sirop de glucose, chocolat noir 20% (pâte de cacao, sucre, beurre de cacao), chocolat noir en poudre 4,8% (pâte de cacao, sucre, cacao maigre en poudre), huile de tournesol, pâte de NOISETTE, stabilisant : sorbitols, dextrose, sucre, sel, arôme, émulsifiant : lécithine de SOJA, antioxydant : extrait riche en tocophérols.   Traces éventuelles de lait, sulfites et arachides.",d,13.0,0.0,27.0,4.0,6.0,0.0,16.0,7.0,0.0,0.0,"en:e306,en:e322,en:e322i,en:e420","no allergy",cereals
"Céréales Muesli avec chocolat noir","Cereales (62%) [copos de avena (38%), copos de trigo, arroz inflado (harina de arroz, harina de trigo, azúcar, harina de malta de trigo, sal, azúcar caramelizado en polvo), copos de maíz (maíz, azúcar, extracto de malta de cebada, sal, emulgente (mono - y diglicéridos de ácidos grasos), harina de trigo], chocolate negro (15%) (pasta de cacao, azúcar, emulgente: lecitina de girasol, aroma), azúcar, manteca de palma, jarabe de glucosa, coco en polvo, cacao magro en polvo, sal, aromas.",e,20.0,0.0,23.0,0.0,8.0,0.0,18.0,9.0,0.0,0.0,"en:e322,en:e471","no allergy",cereals
"Crunchy chocolat","Flocons d'avoine complete sucre de canne* flocons de blé complet, huile de tounesol haut oléique, chocolat au lait entier* 3,3% (sucre*, lait en poudre*, cacao en pâte*, beurre de cacao lactosérum en poudre* (lait), émulsifiant: lécithine de toumesol), chocolat noir* 1,8 % (cacao en pâte, sucre, beurmre de cacao émulsifiant lécithine de tournesol*), riz complet croustillant*, cacao en poudre* 1,3% , noix de coco râpée*, sel. *) Issu de l'agriculture biologique. Peut contenir des traces de graines de sésame, de soja et fruits à coque.",c,7.0,0.0,20.0,8.0,9.0,0.0,16.0,3.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Fitness chocolate con leche","Copos de cereales (64%): cereales [trigo integral (32,4%), arroz (23,8%), avena integral (4,5%)], azúcar, jarabe de azúcar moreno parcialmente invertido, extracto de malta de cebada (cebada, malta de cebada), sal, jarabe de glucosa, antioxidante (extracto rico en tocoferoles). Copos de cereales recubiertos de chocolate con leche (36%): chocolate con leche (16,5%) (azúcar, manteca de cacao, leche en polvo, cacao, suero de leche en polvo, emulgente: lecitina de soja, aroma natural de vainilla), copos de cereales [cereales (trigo integral 7,9%, arroz 5,8%, avena integral 1,1% ), azúcar, jarabe de azúcar moreno parcialmente invertido, extracto de malta de cebada (cebada, malta de cebada), sal, jarabe de glucosa, antioxidante (extracto rico en tocoferoles)], chocolate (4,1%) (cacao, azúcar, manteca de cacao, emulgente lecitina de soja, aroma natural de vainilla), agente de recubrimiento (goma arábiga, jarabe de glucosa, polidextrosa). VITAMINAS Y MINERALES: Riboflavina, niacina, vitamina B6, ácido fólico, ácido pantoténico, carbonato cálcico, hierro. Puede contener cacahuete y frutos de cáscara.",c,10.0,0.0,20.0,7.0,9.0,0.0,8.0,4.0,0.0,0.0,"en:e101,en:e101i,en:e1200,en:e306,en:e322,en:e414","no allergy",cereals
"Cheerios Bio","Cereales integrales (73,9%) (harina integral de avena* (26,8%), harina integral de trigo* (26,8%), harina integral de cebada* (16,3%), harina integral de maíz* (2,0%), harina integral de arroz* (2,0%, azúcar, almidón de trigo*, miel* (3,8%), aceite de girasol*, jarabe de azúcar invertido*, sal, melazas, antioxidante extracto rico en tocoferoles), aroma natural.",b,0.0,0.0,20.0,8.0,9.0,0.0,6.0,1.0,0.0,0.0,en:e306,"no allergy",cereals
"Seitan Tofu","agua, 24% _gluten_ de _trigo_* (seitán), aceite de girasol*, 12% tofu* (agua, habas de _soja_*, estabilizante: sulfato cálcico), tomate frito*, (tomate*, aceite de oliva*, cebolla*, puerro*, azúcar*, sal, ajo*, acidulante: ácido cítrico), cebolla*, levadura de cerveza*, (contiene _trigo_*), especias*, (contiene _apio_* y _trigo_*), vinagre de manzana*, almidón de maíz, sal marina, tomate*, salsa de _soja_* (agua, habas de _soja_*, _trigo_*, sal marina), espesantes: goma xantana, carragenanos; emulgente: lecitina de _soja_. *Producto procedente de agricultura ecológica.",c,9.0,0.0,3.0,3.0,23.0,1.0,15.0,2.0,0.0,0.0,"en:e322,en:e330,en:e407,en:e415","no allergy",cereals
"Salade Hummus Bio","pois chiches* trempés dans l'eau (27%), avocat* (22%), eau, huile de tournesol*, _sésame_* (10%), persil*, farine de maïs*, sel marin, ail*, jus de citron*, poivrons rouges*, piment rouge*, coriandre*, cardamome*, acidifiants naturels : acide lactique issu de sucre de canne. *= Issus de l'Agriculture Biologique",c,5.0,0.0,2.0,0.0,5.0,0.0,19.0,3.0,0.0,0.0,en:e270,"no allergy",cereals
"Pate anchoa","Anchoa (20%), salmón, leche descremada, aceite de girasol, puré de patatas, sal, especias, aromas, estabilizante (E-415), dextrosa, caramelo.",d,16.0,0.0,1.0,0.0,6.0,1.0,29.0,4.0,0.0,0.0,en:e415,"no allergy",cereals
"Boisson à l'Avoine","eau, avoine* 11,5%, huile de tournesol*, algue Lithothamnium calcareum, sel, stabilisant : carraghénanes. *Issus de l'agriculture biologique.",b,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,en:e407,"no allergy",cereals
"Granola naturel","58% volkoren HAVERVLOKKEN, 15% volkoren speltvlokken (_TARWE_), honing, zonnebloemolie, gepofte _HAVER_, melado, natuurlijk vanillearoma, zout, antioxidant: E306.",a,-1.0,0.0,15.0,7.0,12.0,0.0,12.0,1.0,0.0,0.0,en:e306,"no allergy",cereals
"Granola rode vruchten","54% volkoren HAVERVLOKKEN, 14% volkoren speltvlokken (_TARWE_), honing, zonnebloemolie, rozijnen (sultana, zonnebloem - en katoenzaadolie), gepofte _HAVER_, 2,5% gevriesdroogde rode vruchten (aardbei, wilde bosbessen, veenbessen, zonnebloemolie), melado, natuurlijk vanillearoma, zout, antioxidant: E306.",b,2.0,0.0,19.0,3.0,11.0,0.0,11.0,1.0,0.0,0.0,en:e306,"no allergy",cereals
"Free From Crunchy honey & nuts","16.6% buckwheat flakes, 16,6% millet extract (31% millet, corn grits, rice, sugar, salt), sugar, rice flour, rapeseed oil, cornflakes (98% corn flour, salt), soy flour, rice extract (93% rice, sugar, salt), potato starch, 3% coconut, 2.5% hazelnuts, 1.7% sliced almonds, honey, 1.5% puffed amaranth, flavours, salt, antioxidant (sunflower oil, emulsifier: sunflower lecithin, ascorbyl palmitate, tocopherol).",c,9.0,0.0,22.0,2.0,7.0,0.0,16.0,3.0,0.0,0.0,"en:e304,en:e304i,en:e306,en:e322,en:e322i","no allergy",cereals
"Organic vanilla & almonds whole grain oat clusters","rijst, emulgator: natriumstearoyl-2-lactylaat.",b,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,en:e481,"no allergy",cereals
"Organic vanilla & almonds whole grain oat clusters","Organic whole rolled oats, organic milled cane sugar, organic expeller pressed canola oil, organic rice flour, organic cornstarch, organic almonds, organic honey, salt, natural flavor, organic barley malt syrup, spice blend (organic sugar, organic cardamom, organic fennel seed, organic fenugreek, organic nutmeg), organic vanilla extract, mixed tocopherols (natural vitamin e to maintain freshness).",c,7.0,0.0,25.0,6.0,8.0,0.0,14.0,2.0,0.0,0.0,en:e306,"no allergy",cereals
"Farine boulangère T65","farine de _BLÉ_ type 65, gluten de _BLÉ_, farine de _BLÉ_ malté torréfié/toasté, germe de _BLÉ_, farine de _BLÉ_ malté, enzymes: (hémicellulases, alpha-amylases), agent de traitement des farines E300",a,-4.0,0.0,3.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,en:e1100,"no allergy",cereals
"Farine de blé type 65","Farine de_blé_ 99% (origine france), _gluten_ de _blé_, farine de _blé_ malté, amylases fongiques",a,-4.0,0.0,2.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,en:e1100,"no allergy",cereals
"Crunchy Oats 'n Honey Granola Bar","whole grain oats, sugar, canola oil, rice flour, honey, salt, brown sugar syrup, baking soda, soy lecithin, natural flavor,",d,11.0,0.0,26.0,5.0,7.0,0.0,17.0,2.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Céréales","farine de riz (69 % ), sucre, cacao maigre en poudre (3,5%), chocolat au lait (2,5%) (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, émulsifiant: lécithine de tournesol; arôme naturel de vanille), sirop de glucose, extrait de malt d'orge,huile de tournesol, sel, arôme naturel de cacao, vitamines: niacine, vitamine E, acide pantothénique, vitamine B6, riboflavine, thiamine, acide folique, vitamine B12. Traces éventuelles d'arachides, de fruits à coque et de soja. Poids net: 35 ge",d,11.0,0.0,21.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,"en:e322,en:e322i","no allergy",cereals
"Muesli frutas integral","Cereales (65,1%) (copos de _avena_ integral, copos de cebada, copos de _centeno_ integral, corn flakes (copos de maíz, sal, extracto de malta de _cebada_, emulgente: mono y diglicéridos de ácidos grasos), germen de _trigo_), frutas deshidratadas y frutos secos (21,7%) (pasas sultanas (pasas, aceite de algodón), _almendra_, _avellana_, banana (banana, harina de arroz), higo (higo, harina de arroz), dátil (dátil, harina de arroz), ciruela (ciruela, harina de arroz), pera (pera, harina de arroz), manzana, melocotón (melocotón, harina de arroz), semillas (11,7x) (lino, girasol, _sésamo_ blanco tostado), frutas en polvo procedentes de zumo concentrado (albaricoque, manzana, maracuyá, limón, maltodextrina). Estabilizador: gas nitrógeno.",a,-3.0,0.0,13.0,10.0,13.0,0.0,10.0,2.0,0.0,0.0,en:e471,"no allergy",cereals
"Spaghetti Hoops","spaghetti hoops (42%, water, durum wheat semolina), tomatoes (41 %), water, sugar, archive cornflour, salt, acid - - citric acid, mavado, garlic salt, onion extract, mavado extract, - iron sulphate, vitamin d",a,-1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,en:e330,"no allergy",cereals
"Muesli croustillant au chocolat","Céréales 66% [flocons d'AVOINE complet*, flocons de BLÉ complet*, farine de BLÉ*, céréales extrudées* (farine de riz*, farine de BLÉ*, sucre*, extrait de malt d'ORGE*, émulsifiant : lécithines de tournesol*)], sucre*, chocolat noir* 11% (pâte de cacao*, sucre de canne*, beurre de cacao*), huile de tournesol* (huile de tournesol*, antioxydant : extrait riche en tocophérols), noix de coco en poudre*, cacao en poudre*, miel*, sel. Traces éventuelles de soja, lait et fruits à coque. *Ingrédient issu de l'agriculture biologique",c,9.0,0.0,19.0,7.0,8.0,0.0,18.0,6.0,0.0,0.0,"en:e306,en:e322,en:e322i","no allergy",cereals
